"id","household","kids","vehicles","priceExpected","incomeExpected","businessExpected","financialStability","investments","income","age","employmentSector","region","hoursPerWeek"
50865954.5771385,4,1,3,2,2,"Worse Off","Better Off","Savings account",57,35,"Leisure and hospitality","West",40
50946462.2357897,3,2,2,1,2,"Worse Off","Better Off","Savings account",35,32,"Public administration","Midwest",50
50905789.4276664,2,1,1,5,-1,"Worse Off","Worse Off","Bonds",52,29,"Health services","Northeast",38
50943606.1701522,3,2,1,2,2,"Worse Off","Better Off","Mutual funds",51,37,"Transportation and utilities","South",32
50876541.6284683,2,1,1,-2,1,"Worse Off","Better Off","Retirement account",50,35,"Manufacturing","West",41
50945814.2011842,5,3,2,2,1,"Worse Off","Worse Off","Retirement account",40,26,"Professional and business services","Midwest",41
50944104.2660983,9,4,4,1,0,"Worse Off","Worse Off","Bonds",40,31,"Financial services","Northeast",42
51015355.1397462,6,5,1,4,0,"Worse Off","Worse Off","Retirement account",43,63,"Education","South",40
50938584.1023534,3,2,1,5,1,"Worse Off","Worse Off","Retirement account",37,33,"Health services","West",34
50936314.9950731,5,3,2,5,3,"Worse Off","Worse Off","Bonds",22,28,"Public administration","Midwest",37
50879567.9474312,2,1,2,3,1,"Worse Off","Worse Off","Savings account",44,27,"Public administration","Northeast",45
50812137.8587668,4,2,2,0,2,"Better Off","Worse Off","Stocks",63,22,"Wholesale and retail trade","South",32
50826122.5173361,4,2,2,1,0,"Worse Off","Worse Off","Bonds",62,20,"Other","West",38
50824170.7991208,2,1,2,-3,2,"Better Off","Better Off","Bonds",57,37,"Transportation and utilities","Midwest",39
50781219.8645244,4,3,1,-3,3,"Better Off","Better Off","Bonds",31,30,"Financial services","Northeast",39
50716199.9526377,3,1,2,-3,1,"Better Off","Better Off","Mutual funds",55,49,"Financial services","South",52
50867906.3480843,2,1,1,4,1,"Worse Off","Worse Off","Retirement account",51,48,"Professional and business services","West",32
50774145.5640774,3,1,2,5,1,"Worse Off","Worse Off","Savings account",53,NA,"Other","Midwest",39
50986455.1334982,4,2,2,0,1,"Worse Off","Worse Off","Savings account",44,49,"Transportation and utilities","Northeast",34
50779431.0440633,3,1,2,3,1,"Worse Off","Worse Off","Retirement account",30,28,"Leisure and hospitality","South",35
50772099.4958278,5,3,2,-4,2,"Better Off","Worse Off","Retirement account",28,37,"Education","West",31
50914676.1684105,7,5,2,4,1,"Worse Off","Worse Off","Savings account",38,47,"Construction","Midwest",55
50871999.5256067,3,1,2,4,2,"Worse Off","Worse Off","Mutual funds",43,22,"Financial services","Northeast",37
50877593.742775,5,3,2,4,1,"Worse Off","Worse Off","Savings account",28,42,"Professional and business services","South",38
50771610.8700241,4,2,2,3,2,"Worse Off","Worse Off","Savings account",38,52,"Other","West",32
50872912.3197592,7,5,3,4,2,"Worse Off","Worse Off","Savings account",46,33,"Financial services","Midwest",31
50618908.0201097,3,1,2,1,0,"Worse Off","Worse Off","Stocks",34,58,"Health services","Northeast",47
50818361.3887315,5,3,2,2,2,"Worse Off","Worse Off","Retirement account",26,31,"Health services","South",41
50877124.23774,2,1,2,4,1,"Worse Off","Worse Off","Savings account",61,25,"Wholesale and retail trade","West",30
50907344.3385286,3,1,2,-1,1,"Worse Off","Worse Off","Savings account",28,32,"Public administration","Midwest",42
50846241.5998554,4,2,2,1,2,"Better Off","Worse Off","Retirement account",24,20,"Leisure and hospitality","Northeast",31
50747518.4405356,6,4,2,1,0,"Worse Off","Worse Off","Savings account",73,48,"Transportation and utilities","South",44
50853563.1373032,5,3,2,6,3,"Worse Off","Worse Off","Mutual funds",31,30,"Health services","West",36
50845453.6871222,2,1,1,-3,1,"Better Off","Better Off","Savings account",36,53,"Health services","Midwest",47
50839478.6765477,2,1,1,-1,1,"Better Off","Worse Off","Savings account",63,28,"Wholesale and retail trade","Northeast",38
50781641.6403479,3,2,1,4,2,"Worse Off","Worse Off","Mutual funds",60,51,"Construction","South",33
51002660.5844443,6,5,1,-3,2,"Better Off","Worse Off","Stocks",49,49,"Health services","West",45
50686990.2812911,4,2,2,2,0,"Worse Off","Worse Off","Savings account",38,NA,"Professional and business services","Midwest",41
50855630.3559542,5,3,2,4,2,"Worse Off","Worse Off","Stocks",54,25,"Leisure and hospitality","Northeast",41
50863564.6040881,2,1,2,4,0,"Worse Off","Worse Off","Retirement account",59,51,"Financial services","South",46
50901971.698269,4,3,1,3,1,"Worse Off","Worse Off","Stocks",37,32,"Public administration","West",40
50915620.3359848,4,2,2,-2,3,"Worse Off","Better Off","Retirement account",30,33,"Public administration","Midwest",29
50939864.5200197,4,2,2,3,-1,"Worse Off","Worse Off","Savings account",62,39,"Professional and business services","Northeast",43
50735904.8646453,6,2,3,2,1,"Worse Off","Worse Off","Savings account",40,49,"Construction","South",32
50807142.2282719,3,2,1,-3,1,"Better Off","Better Off","Mutual funds",44,28,"Professional and business services","West",40
50987266.7011147,4,2,2,5,2,"Worse Off","Worse Off","Bonds",46,42,"Public administration","Midwest",32
50818076.694134,4,2,2,3,3,"Worse Off","Better Off","Retirement account",48,24,"Health services","Northeast",55
50777500.4447415,5,4,1,2,0,"Worse Off","Worse Off","Savings account",36,50,"Construction","South",41
50788026.5018093,3,2,2,2,2,"Better Off","Worse Off","Retirement account",58,25,"Health services","West",42
50735427.0023965,4,3,2,0,2,"Better Off","Worse Off","Stocks",59,23,"Other","Midwest",42
50808746.0448116,3,1,2,2,3,"Worse Off","Worse Off","Mutual funds",72,41,"Public administration","Northeast",33
51036575.5048295,5,3,2,-3,1,"Better Off","Worse Off","Retirement account",57,NA,"Manufacturing","South",44
50794742.4480732,4,2,2,-2,1,"Worse Off","Worse Off","Bonds",51,55,"Other","West",38
50433907.5041471,4,2,2,0,1,"Worse Off","Worse Off","Stocks",33,33,"Health services","Midwest",41
50712424.0415554,3,2,2,2,1,"Worse Off","Worse Off","Savings account",58,45,"Health services","Northeast",33
51040278.6122998,5,4,2,5,1,"Worse Off","Worse Off","Savings account",35,NA,"Wholesale and retail trade","South",34
50941253.0032183,5,3,2,1,1,"Better Off","Better Off","Savings account",41,37,"Professional and business services","West",44
50947284.6664419,2,1,2,-2,0,"Better Off","Better Off","Bonds",62,23,"Manufacturing","Midwest",48
50796291.7560472,4,3,1,1,3,"Better Off","Better Off","Mutual funds",41,41,"Other","Northeast",51
50786008.7419337,2,1,1,5,1,"Worse Off","Worse Off","Stocks",26,27,"Leisure and hospitality","South",38
50896063.3119706,4,1,2,0,2,"Worse Off","Worse Off","Savings account",45,31,"Leisure and hospitality","West",40
50814075.2789756,5,3,2,0,0,"Worse Off","Worse Off","Savings account",68,44,"Public administration","Midwest",46
50882747.4224615,5,3,2,-2,0,"Worse Off","Better Off","Mutual funds",41,41,"Wholesale and retail trade","Northeast",44
50729383.2273211,2,1,1,2,1,"Worse Off","Worse Off","Retirement account",30,24,"Financial services","South",33
50718917.0139417,3,2,1,0,1,"Better Off","Better Off","Stocks",34,49,"Public administration","West",36
50759446.1282301,4,2,2,-1,0,"Worse Off","Better Off","Retirement account",75,48,"Transportation and utilities","Midwest",44
50771959.4856924,4,2,2,3,2,"Worse Off","Better Off","Retirement account",33,28,"Professional and business services","Northeast",33
50861922.3137774,2,1,1,5,1,"Worse Off","Worse Off","Stocks",42,19,"Other","South",46
50720780.2386911,3,2,2,-3,1,"Better Off","Better Off","Savings account",83,25,"Health services","West",36
50898745.3010024,4,2,2,2,1,"Worse Off","Worse Off","Savings account",59,NA,"Other","Midwest",50
50755774.7092673,2,1,1,5,2,"Worse Off","Worse Off","Mutual funds",46,33,"Leisure and hospitality","Northeast",36
50853424.1145181,5,4,2,2,1,"Worse Off","Worse Off","Savings account",65,26,"Transportation and utilities","South",43
50670218.5566608,4,3,1,6,1,"Worse Off","Worse Off","Bonds",46,33,"Other","West",33
50909162.3957275,3,1,2,1,2,"Worse Off","Worse Off","Bonds",36,31,"Transportation and utilities","Midwest",40
50750483.9463293,3,1,2,-2,3,"Better Off","Better Off","Retirement account",43,44,"Education","Northeast",34
50867276.1078288,3,2,2,2,2,"Better Off","Worse Off","Retirement account",72,31,"Professional and business services","South",45
50755964.4565591,2,1,1,-1,1,"Better Off","Worse Off","Retirement account",43,29,"Manufacturing","West",48
50787970.6434458,2,1,1,1,1,"Worse Off","Worse Off","Savings account",58,26,"Transportation and utilities","Midwest",30
50966315.2729923,2,1,1,1,1,"Worse Off","Worse Off","Retirement account",48,33,"Other","Northeast",39
50995199.199022,3,1,2,3,0,"Worse Off","Worse Off","Bonds",59,37,"Other","South",42
50710299.9709296,5,4,2,2,-1,"Worse Off","Worse Off","Retirement account",50,43,"Wholesale and retail trade","West",45
50875438.2469195,4,2,2,-2,2,"Better Off","Better Off","Stocks",65,NA,"Transportation and utilities","Midwest",35
50775473.1663035,4,3,2,1,2,"Worse Off","Worse Off","Bonds",78,50,"Health services","Northeast",38
50940688.5292514,5,3,2,1,3,"Better Off","Worse Off","Savings account",41,NA,"Health services","South",33
50877931.1184102,4,1,3,2,-1,"Worse Off","Worse Off","Bonds",58,36,"Other","West",46
50848244.1069761,5,3,2,0,2,"Better Off","Better Off","Mutual funds",36,32,"Other","Midwest",32
50941372.3177827,6,3,3,-1,3,"Worse Off","Worse Off","Retirement account",76,21,"Leisure and hospitality","Northeast",46
50830666.681716,7,5,2,2,3,"Worse Off","Worse Off","Retirement account",28,37,"Construction","South",38
50979789.7883477,2,1,1,1,1,"Better Off","Better Off","Stocks",39,28,"Leisure and hospitality","West",38
50863758.8252057,3,2,1,0,1,"Worse Off","Better Off","Retirement account",56,NA,"Public administration","Midwest",31
50907742.9841567,3,2,2,2,2,"Worse Off","Worse Off","Bonds",47,49,"Leisure and hospitality","Northeast",31
50904313.0959468,5,2,2,5,1,"Worse Off","Worse Off","Stocks",36,NA,"Transportation and utilities","South",37
50813901.9303868,3,1,2,-1,2,"Worse Off","Better Off","Retirement account",41,41,"Health services","West",33
50753079.920062,8,4,4,3,3,"Worse Off","Worse Off","Retirement account",65,35,"Other","Midwest",48
50825273.8110516,4,1,3,2,1,"Better Off","Worse Off","Savings account",37,43,"Wholesale and retail trade","Northeast",28
50966190.2400884,5,3,2,-2,1,"Better Off","Better Off","Retirement account",52,26,"Professional and business services","South",36
50956508.9328509,6,4,2,3,0,"Worse Off","Worse Off","Mutual funds",39,25,"Transportation and utilities","West",35
50852653.8504004,3,2,1,2,0,"Worse Off","Worse Off","Retirement account",43,23,"Manufacturing","Midwest",35
51039347.1313425,3,1,2,3,0,"Better Off","Worse Off","Mutual funds",28,39,"Wholesale and retail trade","Northeast",33
50949937.4896718,3,2,1,2,3,"Worse Off","Worse Off","Bonds",40,25,"Wholesale and retail trade","South",46
50790331.8023946,5,3,2,1,1,"Worse Off","Better Off","Retirement account",47,36,"Leisure and hospitality","West",36
50709476.325924,5,3,2,4,1,"Worse Off","Worse Off","Savings account",52,37,"Public administration","Midwest",29
50808428.2377126,5,3,2,0,1,"Worse Off","Worse Off","Savings account",59,NA,"Wholesale and retail trade","Northeast",37
50624452.1271106,2,1,2,-1,1,"Better Off","Worse Off","Savings account",63,51,"Financial services","South",39
50891534.6134363,5,4,1,4,2,"Worse Off","Worse Off","Mutual funds",44,30,"Other","West",39
50780453.5802608,3,2,1,-3,3,"Better Off","Better Off","Mutual funds",35,27,"Health services","Midwest",34
50944361.8546293,2,1,1,2,1,"Worse Off","Worse Off","Savings account",32,33,"Financial services","Northeast",35
50968672.2731428,5,4,2,0,1,"Worse Off","Better Off","Stocks",49,35,"Health services","South",41
50957269.4174333,4,3,1,0,1,"Better Off","Worse Off","Savings account",26,35,"Leisure and hospitality","West",34
50899299.662369,3,2,1,-1,2,"Worse Off","Worse Off","Savings account",24,29,"Professional and business services","Midwest",28
50761232.1274859,3,1,2,-3,2,"Better Off","Better Off","Bonds",36,37,"Wholesale and retail trade","Northeast",37
50888134.6242472,4,2,2,3,2,"Worse Off","Worse Off","Savings account",33,23,"Other","South",41
50891251.3825086,3,1,2,1,1,"Worse Off","Worse Off","Savings account",44,28,"Financial services","West",36
50945104.5325837,4,2,2,3,2,"Worse Off","Worse Off","Retirement account",55,25,"Leisure and hospitality","Midwest",38
50823844.3163026,6,4,2,3,1,"Worse Off","Worse Off","Bonds",30,48,"Other","Northeast",31
50835357.8938237,4,2,2,4,-1,"Better Off","Worse Off","Retirement account",58,29,"Construction","South",38
50703742.8971275,3,2,2,1,2,"Better Off","Better Off","Mutual funds",64,32,"Education","West",58
50784538.3942727,5,3,2,-2,1,"Worse Off","Better Off","Retirement account",54,46,"Construction","Midwest",48
50938556.0532214,5,2,2,1,1,"Worse Off","Worse Off","Savings account",43,37,"Wholesale and retail trade","Northeast",37
50749497.0141214,4,2,2,2,0,"Worse Off","Better Off","Mutual funds",63,31,"Professional and business services","South",31
50835815.8941681,4,2,2,6,3,"Worse Off","Worse Off","Savings account",32,39,"Public administration","West",43
50773974.4764955,2,1,2,-1,0,"Worse Off","Better Off","Retirement account",76,26,"Leisure and hospitality","Midwest",30
50715974.8830782,3,2,1,-1,0,"Worse Off","Better Off","Stocks",43,33,"Education","Northeast",36
50849769.0200994,5,2,3,1,1,"Worse Off","Worse Off","Retirement account",74,30,"Construction","South",34
50983265.0839404,4,2,2,5,1,"Worse Off","Worse Off","Retirement account",30,40,"Public administration","West",44
50745265.1966711,3,2,2,-1,1,"Better Off","Worse Off","Bonds",39,36,"Wholesale and retail trade","Midwest",37
50744918.5197145,4,3,1,1,2,"Worse Off","Worse Off","Retirement account",46,51,"Leisure and hospitality","Northeast",35
50953630.2389727,4,2,2,1,2,"Worse Off","Worse Off","Savings account",45,NA,"Leisure and hospitality","South",51
50871161.462041,2,1,2,1,1,"Worse Off","Worse Off","Retirement account",52,31,"Professional and business services","West",43
51038577.4843392,5,2,2,0,2,"Worse Off","Worse Off","Savings account",40,38,"Wholesale and retail trade","Midwest",36
50738232.6808453,6,4,2,0,3,"Worse Off","Worse Off","Savings account",34,33,"Other","Northeast",39
50829740.2666908,5,3,2,0,2,"Better Off","Worse Off","Mutual funds",31,28,"Manufacturing","South",33
50806901.4340931,4,3,1,2,2,"Worse Off","Worse Off","Mutual funds",44,35,"Manufacturing","West",53
50886794.3739324,2,1,1,4,1,"Worse Off","Worse Off","Savings account",57,20,"Other","Midwest",42
50864179.2257891,6,4,2,4,0,"Worse Off","Worse Off","Stocks",46,45,"Transportation and utilities","Northeast",41
50628377.6372941,5,3,2,2,0,"Worse Off","Worse Off","Mutual funds",69,35,"Public administration","South",48
50835835.7371413,2,1,1,0,2,"Worse Off","Better Off","Bonds",33,39,"Transportation and utilities","West",33
50992905.3941793,4,3,1,1,2,"Worse Off","Better Off","Savings account",43,44,"Health services","Midwest",45
50941540.871411,5,1,3,6,0,"Worse Off","Worse Off","Savings account",37,48,"Financial services","Northeast",35
50812628.7602564,5,2,3,-1,0,"Worse Off","Better Off","Stocks",48,45,"Financial services","South",42
51006661.82089,3,2,1,-3,3,"Worse Off","Worse Off","Bonds",47,45,"Financial services","West",35
50943200.6825376,4,2,2,3,1,"Better Off","Worse Off","Retirement account",43,42,"Leisure and hospitality","Midwest",46
50845970.8971305,3,1,2,2,1,"Worse Off","Better Off","Bonds",68,19,"Leisure and hospitality","Northeast",37
50681103.8699468,4,3,2,2,1,"Worse Off","Worse Off","Stocks",74,20,"Transportation and utilities","South",47
50714757.6085982,5,2,3,-1,2,"Better Off","Better Off","Retirement account",45,NA,"Transportation and utilities","West",39
50867017.0113068,2,1,1,-2,1,"Worse Off","Worse Off","Savings account",52,36,"Manufacturing","Midwest",34
50835799.8187846,5,2,3,1,2,"Better Off","Better Off","Retirement account",43,32,"Transportation and utilities","Northeast",37
50877205.5456483,2,1,1,1,1,"Worse Off","Worse Off","Mutual funds",40,37,"Professional and business services","South",32
50793035.7124267,4,2,2,5,2,"Worse Off","Worse Off","Savings account",32,30,"Leisure and hospitality","West",40
50972782.5188044,5,2,3,-1,2,"Worse Off","Better Off","Bonds",51,40,"Public administration","Midwest",47
50855236.5496485,3,1,2,0,1,"Worse Off","Worse Off","Savings account",38,29,"Leisure and hospitality","Northeast",37
50843917.6790188,4,2,2,-3,1,"Better Off","Better Off","Retirement account",39,52,"Leisure and hospitality","South",43
